Stock,Name,YEAR,OWN,FORN,BIG4,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS
210,디엘(주),2019,0.2312,0.4538,1,29.94037773,0.493258831,1.31641992,-0.20580989,0.039420032,0.077791257,0.074574012,0.042207154,4.394449155,0.200510598,0.578229953,0.771920664,0
210,디엘(주),2020,0.2312,0.3045,1,29.94078344,0.459232969,1.46386888,-0.701499756,0.049741283,0.091982832,0.094719208,0.021718778,4.406719247,0.020838806,1.411678968,1.082840728,0
210,디엘(주),2021,0.4335,0.1152,1,29.9502681,0.798773476,1.035750271,-0.701499756,0.039433595,0.19596619,0.001319522,0.000165674,4.418840608,0.001735007,0.429626874,0.543323158,0
210,디엘(주),2022,0.4335,0.0901,1,28.9420714,0.199336678,0.60695646,2.110616508,0.039672496,0.049549536,0.035627905,0.000165674,4.430816799,0.014622643,0.407628728,0.505951958,0
210,DL,2023,0.49,0.0986,1,28.92550617,0.165982442,1.007216648,-0.503324468,0.022489271,0.026964985,0.030747518,0.000165674,4.442651256,0.005011429,0.346615246,0.443201479,0
220,유유제약,2011,0.4204,0.1164,1,25.29397201,0.270704383,2.177058003,0.065008101,0.013963179,0.019146117,0.067776342,0.311969652,4.262679877,0.327225006,0.592525993,0.699736563,0
220,유유제약,2012,0.6379,0.1137,1,25.21880794,0.263110205,1.727809633,0.064803722,0.021171347,0.028730682,0.072113505,0.324348498,4.276666119,0.311387291,0.48473023,0.596671011,0
220,(주)유유제약,2013,0.4294,0.0823,1,25.17661159,0.217246939,2.213120855,0.033781936,0.031004653,0.03960975,0.06979595,0.32726427,4.290459441,0.32465404,0.599435322,0.675257493,0
220,(주)유유제약,2014,0.4328,0.0438,1,25.16823617,0.189288211,2.925124076,-0.049267899,0.02112311,0.026055018,-0.013574354,0.312521211,4.304065093,0.350728679,0.581109608,0.678763196,0
220,(주)유유제약,2015,0.4161,0.0436,1,25.24780576,0.23312444,3.126811301,-0.006129202,-0.084647448,-0.11037964,0.015040941,0.278299325,4.317488114,0.341633072,0.869563555,0.906492204,0
220,(주)유유제약,2016,0.3341,0.0229,1,25.29268625,0.283116034,2.089144945,0.126678886,-0.005107808,-0.007125013,-0.125546396,0.270954191,4.33073334,0.367655123,1.147446238,1.107120261,1
220,(주)유유제약,2017,0.3344,0.0242,1,25.31130754,0.273496141,1.782985409,0.052261366,0.055352958,0.076190866,0.090703371,0.268616532,4.343805422,0.336806242,0.735005775,0.809036719,1
220,(주)유유제약,2018,0.3498,0.0398,1,25.37207451,0.279368142,1.906162866,0.177091377,0.033201183,0.046072322,0.046026351,0.33871804,4.356708827,0.342829653,0.807254825,0.874893808,0
220,(주)유유제약,2019,0.3519,0.0364,1,25.57234068,0.350924389,2.64393297,0.066309554,0.026979485,0.041566013,0.087001575,0.290374366,4.369447852,0.275509891,0.855052141,0.90321658,0
220,(주)유유제약,2020,0.4072,0.0141,1,25.56435242,0.332288034,1.543892161,0.028612346,0.000236875,0.000354756,-0.051096755,0.281279758,4.382026635,0.321972881,1.072618097,1.058257799,0
220,(주)유유제약,2021,0.331,0.007,0,25.63302618,0.19775096,4.286110853,0.123873371,-0.021870522,-0.027261513,0.013531567,0.254044138,4.394449155,0.317671447,1.141293029,1.097870625,0
220,(주)유유제약,2022,0.3359,0.0182,0,25.86048693,0.307321628,3.861329293,0.162070141,-0.048465642,-0.069968464,-0.069959618,0.221527688,4.406719247,0.34261003,0.994926856,0.996764123,1
220,유유제약,2023,0.3311,0.0104,0,25.85257119,0.36215559,1.523715841,-0.036269841,-0.043157234,-0.067661067,-0.018386362,0.232831379,4.418840608,0.367425314,0.874972479,0.924638005,1
230,일동홀딩스,2011,0.2789,0.1342,1,26.77479406,0.38607261,1.964917978,0.068908469,0.058416733,0.095152512,0.120530008,0.359281197,4.262679877,0.431020143,0.619663374,0.763221113,0
230,일동홀딩스,2012,0.2718,0.1332,1,26.91493557,0.377449157,1.843856769,0.022363248,0.036954166,0.059359274,0.047751332,0.35158619,4.276666119,0.394461816,0.935526115,0.960676428,0
230,일동홀딩스(주),2013,0.3416,0.1232,1,26.98248131,0.390085279,1.654462345,0.093105506,0.01376685,0.022571762,0.031481939,0.384585177,4.290459441,0.410462881,0.786638321,0.887837117,0
230,일동홀딩스(주),2014,0.3252,0.1296,1,27.14041931,0.474306334,1.562898181,0.06102554,0.020824172,0.03961275,0.066654605,0.363369331,4.304065093,0.333895118,1.148829894,1.080811271,0
230,일동홀딩스(주),2015,0.3167,0.1158,1,27.12818217,0.45702259,1.585136827,0.142624543,0.035599849,0.065564143,0.092945386,0.35960274,4.317488114,0.33656454,1.830880535,1.416156675,0
230,일동홀딩스(주),2016,0.3172,0.1266,1,27.25833175,0.499137773,1.463679868,-0.701499756,0.296144012,0.561255623,0.071697499,0.003923621,4.33073334,0.00255663,1.793234771,1.59601372,0
230,일동홀딩스(주),2017,0.5262,0.0276,1,25.6527191,0.248628853,3.352236122,-0.275726724,0.004652733,0.006192323,0.026341395,0.017902325,4.343805422,0.011675175,0.924607075,0.93720826,0
230,일동홀딩스(주),2018,0.5236,0.0191,1,26.05299333,0.167140157,1.581674427,0.182903673,0.015962847,0.019166307,0.024475369,0.01138282,4.356708827,0.001735007,0.796271817,0.831121034,0
230,일동홀딩스(주),2019,0.4737,0.0127,1,26.0655573,0.17105742,1.596948654,0.126967105,-0.066430311,-0.080138616,0.04505967,0.018792388,4.369447852,0.00874681,0.781056466,0.853486018,0
230,일동홀딩스(주),2020,0.4737,0.0203,1,26.1771422,0.330813843,0.19495278,-0.122674312,0.077748023,0.116182952,-0.000463695,0.015039238,4.382026635,0.007456954,0.924406232,0.947647996,1
230,일동홀딩스(주),2021,0.4668,0.0138,1,26.24339227,0.307456078,0.19495278,0.074611819,0.005791091,0.008362056,0.004088649,0.014521678,4.394449155,0.006916924,0.963381768,0.975965448,0
230,일동홀딩스(주),2022,0.466,0.0117,1,26.32210622,0.343645194,0.334238387,0.139439144,0.032215384,0.04908227,-0.009822715,0.015317245,4.406719247,0.006834569,1.252528167,1.157719637,0
230,일동홀딩스,2023,0.4658,0.0129,1,26.41786379,0.375437446,0.274004521,-0.119777631,-0.013487025,-0.021594354,-0.006081328,0.011536526,4.418840608,0.008004249,0.646323056,0.78082782,0
240,한국앤컴퍼니,2011,0.3528,0.2968,1,29.03040385,0.363607261,1.620823548,0.179161354,0.065928566,0.103597295,0.069691943,0.266333962,4.262679877,0.409049846,2.488416738,1.904339917,0
240,한국타이어월드와이드,2012,0.3622,0.2019,1,29.14721406,0.392414844,1.33288882,-0.701499756,0.296144012,0.561255623,0.070120436,0.004342051,4.276666119,0.013316231,0.679348743,0.728404811,0
240,한국앤컴퍼니(주),2013,0.7418,0.0432,1,27.60499663,0.152988855,6.183656157,2.110616508,0.164374397,0.194064031,0.018044935,0.020148669,4.290459441,0.026613758,0.903036439,0.906408572,0
240,한국앤컴퍼니(주),2014,0.7418,0.0585,1,28.48678365,0.034777324,32.47245771,0.493437057,0.078118938,0.080933592,0.020777031,0.008257584,4.304065093,0.012213239,0.941712312,0.943835622,0
240,한국앤컴퍼니(주),2015,0.7392,0.0592,1,28.54987606,0.036428103,32.47245771,-0.024501331,0.068904347,0.071509295,0.016715592,0.007289155,4.317488114,0.013417366,0.634234062,0.647988556,0
240,한국앤컴퍼니(주),2016,0.7392,0.0759,1,28.61195024,0.037604633,32.47245771,-0.596236608,0.016782791,0.017438562,0.019998619,0.00665365,4.33073334,0.012199795,0.882337946,0.886578833,0
240,한국앤컴퍼니(주),2017,0.7392,0.0866,1,28.45051715,0.036042951,32.47245771,-0.031824082,0.020093753,0.020845071,0.021766499,0.007534716,4.343805422,0.016789091,0.796862086,0.804179863,0
240,한국앤컴퍼니(주),2018,0.7392,0.1001,1,28.45900636,0.03602369,8.752619682,-0.143582761,0.021491496,0.022294631,0.02417104,0.00645344,4.356708827,0.009348353,0.693500294,0.70431154,0
240,한국앤컴퍼니(주),2019,0.7392,0.1012,1,28.46739893,0.035273267,9.994640971,0.103877693,0.023048581,0.023891305,0.023828469,0.006114777,4.369447852,0.00826436,0.587796002,0.597490865,0
240,한국앤컴퍼니(주),2020,0.7392,0.0672,1,28.47848633,0.026743346,11.0944629,-0.223911219,0.003675481,0.003764009,0.014506622,0.008037463,4.382026635,0.00815045,0.604167942,0.614278291,0
240,한국앤컴퍼니(주),2021,0.7243,0.0958,0,28.4702995,0.026743346,10.59140819,2.110616508,0.030882032,0.031691497,0.021502202,0.052180087,4.394449155,0.129341192,0.554295715,0.595023944,0
240,한국앤컴퍼니(주),2022,0.7245,0.0893,0,28.71600623,0.091379487,3.167067048,0.370933604,0.019985387,0.021995306,0.0226305,0.040037776,4.406719247,0.115992691,0.491059441,0.538046914,0
240,한국앤컴퍼니,2023,0.4726,0.0963,1,28.71999831,0.092324089,2.787760377,-0.000776911,0.000588962,0.000648868,0.029641159,0.049904941,4.418840608,0.13125124,0.563310996,0.631986717,0
250,삼천당제약,2011,0.39,0.0341,0,25.28197781,0.15328616,5.309606709,0.039783975,0.059338054,0.070080411,0.118910979,0.168668457,4.234106505,0.421014536,0.561290576,0.625578324,0
250,삼천당제약,2012,0.39,0.0453,0,25.31363093,0.146538333,6.316116999,-0.011802639,0.013604025,0.01593982,0.016262149,0.182246492,4.248495242,0.385099985,0.656335465,0.717184246,0
250,삼천당제약,2013,0.39,0.011,0,25.35379903,0.177058657,3.854387846,0.048807763,0.060092618,0.073021751,0.096129534,0.182285289,4.262679877,0.383114132,1.02883951,1.021984338,0
250,삼천당제약,2014,0.371,0.0711,0,25.49021051,0.237700702,2.404299192,0.13840949,0.069888314,0.091680938,0.057275315,0.177501684,4.276666119,0.349775956,2.084979215,1.878512705,0
250,삼천당제약,2015,0.367,0.0245,0,25.52901373,0.19029536,3.273792626,0.098296219,0.069148807,0.085400038,0.056451253,0.172319641,4.290459441,0.346493602,1.859636383,1.699451438,0
250,삼천당제약,2016,0.385,0.0446,0,25.58187795,0.186340351,3.689779846,0.10950446,0.039350879,0.048362824,0.04936982,0.160020336,4.304065093,0.374023025,2.296813254,2.034687077,0
250,삼천당제약,2017,0.382,0.0307,0,25.66820916,0.202131013,3.05513718,0.079812755,0.075714625,0.094896062,0.078071063,0.141305786,4.317488114,0.360600607,2.660402271,2.346932588,0
250,삼천당제약(주),2018,0.382,0.0311,0,25.78746816,0.188791408,3.744760826,0.012442054,0.034941364,0.043073217,0.07345131,0.128926914,4.33073334,0.316887728,6.596718692,4.922337268,0
250,삼천당제약(주),2019,0.382,0.0964,0,25.925613,0.299171982,2.287077067,0.138111335,0.028890795,0.041223802,0.087558877,0.128151989,4.343805422,0.266241841,5.982876522,4.370513914,0
250,삼천당제약(주),2020,0.386,0.0966,0,25.99349271,0.323580687,1.915997394,-0.14639213,-0.030250857,-0.044722048,-0.065101178,0.12233019,4.356708827,0.247189932,12.02903733,8.094656472,0
250,삼천당제약(주),2021,0.3865,0.0547,0,26.04750437,0.242904731,4.691075516,0.020445309,-0.090756778,-0.119874977,-0.060517503,0.110788143,4.369447852,0.233354447,7.018692091,4.807200487,1
250,삼천당제약,2022,0.387,0.0609,0,26.12732933,0.367437239,1.74327577,0.060870264,0.026814032,0.042389521,0.058758435,0.091161458,4.382026635,0.237516237,6.789114858,4.220058762,1
250,삼천당제약,2023,0.376,0.0573,0,26.29951672,0.443773558,2.546338689,0.024401822,-0.051930845,-0.093362776,0.044648645,0.072362095,4.394449155,0.201388303,9.838864398,6.706564207,0
270,기아,2011,0.3574,0.2827,1,30.6040344,0.474790542,0.767262737,0.194605091,0.085038669,0.161913818,0.139681763,0.161666065,4.219507705,0.181995667,2.063573734,1.593647924,0
270,기아자동차,2012,0.3563,0.3538,1,30.6040344,0.441836607,0.902803031,0.009575133,0.091376931,0.163710004,0.117863279,0.16965801,4.234106505,0.152253776,1.533720966,1.325572356,0
270,기아자동차(주),2013,0.3562,0.3561,1,30.6040344,0.389995191,1.043348592,0.011591688,0.10761542,0.176417331,0.154830287,0.172715136,4.248495242,0.148901637,1.319454712,1.204960021,0
270,기아자동차(주),2014,0.3562,0.3704,1,30.6040344,0.358406644,1.201224894,0.05356178,0.088824753,0.138444004,0.067444676,0.170018091,4.262679877,0.187378834,1.154164398,1.093422609,0
270,기아자동차(주),2015,0.3562,0.3957,1,30.6040344,0.394006596,1.51222032,0.095471022,0.082731924,0.136522813,0.122322286,0.163995835,4.276666119,0.204884573,1.066066851,1.038879823,0
270,기아자동차(주),2016,0.3562,0.3744,1,30.6040344,0.411507857,1.323100034,-0.032357311,0.06095027,0.103570235,0.089282635,0.150004431,4.290459441,0.180222463,0.735912226,0.842186656,0
270,기아자동차(주),2017,0.3562,0.3747,1,30.6040344,0.402420862,1.388416111,0.014791453,0.025623674,0.042879131,0.083371387,0.149071031,4.304065093,0.165682505,0.613428801,0.778327963,0
270,기아자동차(주),2018,0.3562,0.4061,1,30.6040344,0.426568669,1.671284088,-0.006156796,0.010381968,0.018104989,0.068325013,0.138638083,4.317488114,0.131381305,0.621008151,0.775584535,0
270,기아자동차(주),2019,0.3562,0.4163,1,30.6040344,0.407862028,1.597276788,0.060967049,0.040797153,0.068898052,0.07354025,0.149513823,4.33073334,0.143296851,0.775698798,0.864621345,0
270,기아자동차(주),2020,0.3562,0.3729,1,30.6040344,0.39644258,1.393221292,0.014901922,0.019950344,0.033054592,0.00977832,0.154326928,4.343805422,0.19639696,1.072528857,1.041126881,0
270,기아(주),2021,0.3562,0.3485,1,30.6040344,0.43295837,1.304176026,0.19257261,0.053640892,0.094597802,0.104790365,0.137670334,4.356708827,0.188644459,1.302822246,1.171391162,0
270,기아(주),2022,0.3562,0.3547,1,30.6040344,0.434020571,1.367978394,0.132508735,0.043230059,0.076380971,0.139354569,0.118852836,4.369447852,0.160722158,0.908118223,0.947937425,0
270,기아,2023,0.3592,0.3934,1,30.6040344,0.433374309,1.223707879,0.260941819,0.171763118,0.303133304,0.22238177,0.114545985,4.382026635,0.181066422,1.230097943,1.144656501,0
320,노루홀딩스,2011,0.4998,0.0153,1,26.28103182,0.283885308,0.526574722,0.032183426,0.018646649,0.026038635,0.017026567,0.012537563,4.204692619,0.007552835,0.489328179,0.627305449,0
320,노루홀딩스,2012,0.494,0.0164,1,26.2602314,0.27018775,0.47041456,0.047495737,0.05636284,0.077229233,0.027553811,0.012346646,4.219507705,0.009054507,0.60522321,0.707453126,0
320,(주)노루홀딩스,2013,0.4799,0.0111,1,26.30245557,0.258956246,0.805420322,0.544077646,0.073520237,0.099211736,0.074242064,0.011577161,4.234106505,0.008545928,1.015210795,1.011481545,0
320,(주)노루홀딩스,2014,0.4737,0.0133,1,26.36377349,0.245171287,0.955368235,-0.096521374,0.052992469,0.070204628,0.049520479,0.010865748,4.248495242,0.017389957,1.479876688,1.370169072,0
320,(주)노루홀딩스,2015,0.4619,0.0152,1,26.39385583,0.228616265,1.183252111,-0.035914578,0.034836479,0.045161024,0.046047686,0.010847557,4.262679877,0.012162301,1.409976914,1.3167805,0
320,(주)노루홀딩스,2016,0.4677,0.0098,1,26.41636897,0.227321127,0.959983449,1.342201908,0.234828555,0.303914813,0.216127442,0.006921753,4.276666119,0.004052572,0.69754164,0.750784804,0
320,(주)노루홀딩스,2017,0.4611,0.0261,1,26.60446827,0.176034691,3.376627961,-0.479599204,0.036376542,0.044148148,0.061680457,0.009278301,4.290459441,0.004128007,0.704794419,0.751043694,0
320,(주)노루홀딩스,2018,0.463,0.023,1,26.60942731,0.156668026,2.639007061,-0.230579493,0.014110803,0.016732205,0.020666643,0.009795182,4.304065093,0.023018003,0.535816419,0.607175686,0
320,(주)노루홀딩스,2019,0.4595,0.0214,1,26.60677158,0.153730702,2.916367231,-0.083899202,0.00976517,0.011539081,0.057506146,0.008585743,4.317488114,0.006177644,0.548531181,0.618607054,0
320,(주)노루홀딩스,2020,0.4642,0.0197,1,26.60528022,0.155217525,2.949999194,-0.35987406,0.008683641,0.010279144,0.015696233,0.009135856,4.33073334,0.00497231,0.481886486,0.569776042,0
320,(주)노루홀딩스,2021,0.4471,0.0352,1,26.61963892,0.169633786,3.242638422,0.140316183,0.015353302,0.018489796,0.025070045,0.008008784,4.343805422,0.004175726,0.559176939,0.634503374,0
320,(주)노루홀딩스,2022,0.4621,0.0473,0,26.62457144,0.170876802,1.531673349,-0.078932398,0.089415978,0.107844019,0.009047866,0.007235663,4.356708827,0.00430017,0.398532412,0.491846523,0
320,노루홀딩스,2023,0.4636,0.0386,0,26.69850047,0.155144039,1.150499561,0.032041528,0.006611394,0.007825469,0.013524922,0.041764348,4.369447852,0.004435769,0.461939507,0.54726154,0
390,삼화페인트,2011,0.3027,0.1502,1,26.65119993,0.464747384,1.592012412,0.024415421,0.028167703,0.052625063,0.086233257,0.086007312,4.189654742,0.472474905,0.380748268,0.664986907,0
390,삼화페인트공업,2012,0.3034,0.1834,1,26.66504885,0.459003381,1.615172499,0.046289346,0.03328658,0.06152826,0.0683727,0.091026866,4.204692619,0.449783706,0.452465674,0.707594552,0
390,삼화페인트공업(주),2013,0.3034,0.1207,1,26.72282981,0.465959605,1.658633126,0.098680433,0.038732445,0.072527183,0.050281944,0.129522985,4.219507705,0.446106923,1.017203383,1.009071195,0
390,삼화페인트공업(주),2014,0.2958,0.1403,1,26.80664702,0.472708655,1.808724237,0.034250765,0.048970812,0.092872399,0.082256014,0.174882012,4.234106505,0.400329757,1.357091353,1.194620184,0
390,삼화페인트공업(주),2015,0.2929,0.125,1,26.83192472,0.454984887,1.780949691,-0.029304973,0.048332743,0.088681473,0.067620877,0.196307146,4.248495242,0.383697355,1.14000675,1.076147746,0
390,삼화페인트공업(주),2016,0.3415,0.1137,1,26.85190977,0.456113756,1.501371835,-0.024539631,0.038923056,0.071564701,0.0268424,0.242056884,4.262679877,0.406193414,0.960908313,0.978335847,0
390,삼화페인트공업(주),2017,0.33,0.1024,1,26.88124051,0.445811765,1.494913223,0.016247017,0.014329352,0.025856472,0.066840656,0.226480345,4.276666119,0.423530176,0.725063988,0.851405946,0
390,삼화페인트공업(주),2018,0.3273,0.1004,1,26.92447814,0.459532228,1.617642225,0.060921969,0.006012063,0.011123815,0.033665965,0.208247609,4.290459441,0.415404962,0.70923644,0.853188339,0
390,삼화페인트공업(주),2019,0.3277,0.104,1,26.95943859,0.495082326,1.704330594,-0.006171797,0.00507329,0.010047757,0.045548638,0.198142589,4.304065093,0.383337771,0.531409116,0.762873866,0
390,삼화페인트공업(주),2020,0.3238,0.1008,1,26.94851065,0.493959141,1.205568556,0.013731529,0.007689934,0.015196271,0.065036747,0.204634894,4.317488114,0.386155044,1.407086804,1.201161472,0
390,삼화페인트공업(주),2021,0.2899,0.0938,1,27.00766845,0.505851161,1.438509302,0.132888131,-0.012481822,-0.025259236,-0.05599834,0.191368875,4.33073334,0.409895854,0.966235321,0.983463415,0
390,삼화페인트공업(주),2022,0.2901,0.0795,1,26.99725732,0.510240127,1.366877248,0.014357371,0.009657834,0.01971953,0.049101799,0.19596964,4.343805422,0.394666811,0.608241937,0.799345288,1
390,삼화페인트공업,2023,0.2893,0.0611,1,26.96440854,0.487809618,1.160414595,0.011995013,0.039980817,0.078058507,0.076741023,0.189956833,4.356708827,0.42136816,0.651522424,0.815733392,0
430,대원강업,2011,0.3526,0.0169,1,27.1505655,0.513818378,0.762044036,0.224092126,0.041165518,0.08467107,0.049013612,0.191001784,4.189654742,0.308601457,0.934130283,0.967793449,0
430,대원강업,2012,0.3244,0.0334,1,27.20682243,0.511056786,0.703327825,0.024162767,0.041447683,0.084769932,0.049385549,0.187296935,4.204692619,0.309966115,1.568059002,1.28268453,0
430,대원강업(주),2013,0.3366,0.0199,1,27.25369992,0.50236766,0.76159119,0.085889598,0.030012272,0.060310132,0.04066227,0.237139331,4.219507705,0.349843438,1.287167515,1.125421664,0
430,대원강업(주),2014,0.3375,0.02,1,27.4358959,0.56324564,0.738076517,-0.029965768,0.011817651,0.027057888,0.025104626,0.229208939,4.234106505,0.254239017,1.037480506,1.017469911,0
430,대원강업(주),2015,0.342,0.0149,1,27.36870544,0.533893408,0.711975442,-0.004603018,0.033571112,0.072024538,0.061165587,0.248952097,4.248495242,0.2917401,0.809676539,0.907063053,0
